pair_id,time,filename_ori,filename_mod,final_mod_type,is_plagiarised,euclidean_distance+cosine_distance
22,149,pair_22_comp_149s.wav,pair_24_ori_27s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.49136651120052405
24,27,pair_24_ori_27s.wav,pair_25_ori_83s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.48210600285249655
24,21,pair_24_comp_21s.wav,pair_25_ori_83s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4696362052195259
25,83,pair_25_ori_83s.wav,pair_27_ori_25s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.46342070770879584
25,90,pair_25_ori_90s.wav,pair_27_ori_25s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4982391526280878
25,95,pair_25_comp_95s.wav,pair_27_ori_25s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4259828455025256
25,126,pair_25_comp_126s.wav,pair_27_ori_25s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.43648738726648545
25,202,pair_25_comp_202s.wav,pair_27_ori_25s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.42681571584245065
25,232,pair_25_comp_232s.wav,pair_27_ori_25s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4732442455649931
25,98,pair_25_ori_98s.wav,pair_27_ori_25s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.489631600647981
25,110,pair_25_comp_110s.wav,pair_27_ori_25s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4588722161804653
25,140,pair_25_comp_140s.wav,pair_27_ori_25s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4383710612473201
25,217,pair_25_comp_217s.wav,pair_27_ori_25s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4222662904003337
25,248,pair_25_comp_248s.wav,pair_27_ori_25s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.47342482231452326
27,198,pair_27_ori_198s.wav,pair_29_ori_12s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4807187492384884
27,206,pair_27_ori_206s.wav,pair_29_ori_12s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4717901116733812
27,69,pair_27_comp_69s.wav,pair_29_ori_12s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.5268936159261554
27,76,pair_27_comp_76s.wav,pair_29_ori_12s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.52681564918812
27,84,pair_27_comp_84s.wav,pair_29_ori_12s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.5323356821905243
27,91,pair_27_comp_91s.wav,pair_29_ori_12s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.5169672571747052
27,180,pair_27_comp_180s.wav,pair_29_ori_12s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.5441501736079828
27,187,pair_27_comp_187s.wav,pair_29_ori_12s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.5170289557371072
27,194,pair_27_comp_194s.wav,pair_29_ori_12s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.5102930272373659
27,202,pair_27_comp_202s.wav,pair_29_ori_12s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.49799332241851724
27,210,pair_27_comp_210s.wav,pair_29_ori_12s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.513803820044047
27,217,pair_27_comp_217s.wav,pair_29_ori_12s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.5242072581090708
27,25,pair_27_ori_25s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.44948752742510323
27,33,pair_27_ori_33s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4530079305059086
27,40,pair_27_ori_40s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4454405174737962
27,48,pair_27_ori_48s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.44611956317523255
27,56,pair_27_ori_56s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.44784188095478544
27,64,pair_27_ori_64s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.43520879904045784
27,72,pair_27_ori_72s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.43578029402520707
27,80,pair_27_ori_80s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4382662520194897
27,120,pair_27_ori_120s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.459353332411696
27,127,pair_27_ori_127s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4517951982649449
27,135,pair_27_ori_135s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.44479280307357955
27,143,pair_27_ori_143s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4430133960480542
27,151,pair_27_ori_151s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4401711047548989
27,159,pair_27_ori_159s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4438819961218703
27,167,pair_27_ori_167s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4428194131167521
27,175,pair_27_ori_175s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4416772365560352
27,21,pair_27_comp_21s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.49436557950478294
27,28,pair_27_comp_28s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.49385807267752485
27,36,pair_27_comp_36s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4590595412102582
27,43,pair_27_comp_43s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4475003396452386
27,132,pair_27_comp_132s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.48322941075873277
27,139,pair_27_comp_139s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4863560938629599
27,146,pair_27_comp_146s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.46912731258471385
27,154,pair_27_comp_154s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4503357621531265
27,88,pair_27_ori_88s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.45651869318633864
27,96,pair_27_ori_96s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.48253096375154103
27,183,pair_27_ori_183s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4657826961795022
27,191,pair_27_ori_191s.wav,pair_18_comp_188s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.45488976678542176
29,12,pair_29_ori_12s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4560205254969441
29,15,pair_29_comp_15s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4408153245099795
29,73,pair_29_ori_73s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.44704305327868565
29,82,pair_29_ori_82s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4409314612082509
29,134,pair_29_ori_134s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.46395249629449936
29,143,pair_29_ori_143s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4649030096452545
29,221,pair_29_ori_221s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.45327376454625795
29,230,pair_29_ori_230s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4540074291410708
29,239,pair_29_ori_239s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4453828859553025
29,247,pair_29_ori_247s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4420349556624618
29,256,pair_29_ori_256s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.44945957026401484
29,265,pair_29_ori_265s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4541347728047785
29,85,pair_29_comp_85s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.44636250126469057
29,93,pair_29_comp_93s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4340617721533021
29,136,pair_29_comp_136s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.44175080486139934
29,145,pair_29_comp_145s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.43649018900784453
29,188,pair_29_comp_188s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4541772206926811
29,197,pair_29_comp_197s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.44433732428209705
29,206,pair_29_comp_206s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4487062934796885
29,214,pair_29_comp_214s.wav,pair_32_ori_41s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4444523161828239
32,41,pair_32_ori_41s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.45400465752596286
32,96,pair_32_ori_96s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.5212997133558751
32,103,pair_32_ori_103s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.5104798099946376
32,159,pair_32_ori_159s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.48223536497503283
32,186,pair_32_ori_186s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4908153213090653
32,193,pair_32_ori_193s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4880787731575268
32,221,pair_32_ori_221s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.5034300864626798
32,227,pair_32_ori_227s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.5237608473191913
32,69,pair_32_ori_69s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.47598567416922166
32,35,pair_32_comp_35s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4694410473644281
32,62,pair_32_comp_62s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.479694818213625
32,89,pair_32_comp_89s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.5330260553624018
32,96,pair_32_comp_96s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4762260214010788
32,161,pair_32_comp_161s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.48551743928280966
32,189,pair_32_comp_189s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.494673710801779
32,195,pair_32_comp_195s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.48715293320648223
32,223,pair_32_comp_223s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.503361458862508
32,230,pair_32_comp_230s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.46983654478982545
32,76,pair_32_ori_76s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.453080504644984
32,83,pair_32_ori_83s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.47276632271638674
32,166,pair_32_ori_166s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.46223075091371885
32,173,pair_32_ori_173s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4683928948336217
32,200,pair_32_ori_200s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.47771534275406063
32,207,pair_32_ori_207s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4789661244502557
32,69,pair_32_comp_69s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4850789215707374
32,75,pair_32_comp_75s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4911174273558268
32,168,pair_32_comp_168s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.47411537624390776
32,175,pair_32_comp_175s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4762799473906782
32,202,pair_32_comp_202s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4784991675570763
32,209,pair_32_comp_209s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.48683016055141615
32,20,pair_32_ori_20s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.42899447645352357
32,48,pair_32_ori_48s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.43472997240431627
32,138,pair_32_ori_138s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.44171025492732074
32,14,pair_32_comp_14s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.44876033997429265
32,41,pair_32_comp_41s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.44548510432553207
32,141,pair_32_comp_141s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.43316635971594214
32,27,pair_32_ori_27s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.47184741180311196
32,55,pair_32_ori_55s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4574983687482291
32,145,pair_32_ori_145s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4588474524020012
32,21,pair_32_comp_21s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.45713010545389193
32,48,pair_32_comp_48s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4523378925535729
32,147,pair_32_comp_147s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4460090299596794
32,34,pair_32_ori_34s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4752913845846918
32,62,pair_32_ori_62s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4696331925944086
32,152,pair_32_ori_152s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.47391353036104955
32,27,pair_32_comp_27s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4610585384805826
32,55,pair_32_comp_55s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4690935711834002
32,154,pair_32_comp_154s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4774125739297733
32,90,pair_32_ori_90s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.5044848065162418
32,180,pair_32_ori_180s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4850407817367525
32,214,pair_32_ori_214s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4844743479622003
32,82,pair_32_comp_82s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.47384544503339887
32,182,pair_32_comp_182s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4860078946519039
32,216,pair_32_comp_216s.wav,pair_33_ori_48s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.48602518712007714
33,48,pair_33_ori_48s.wav,pair_34_ori_6s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4432138259971073
33,106,pair_33_ori_106s.wav,pair_34_ori_6s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4395451415080291
33,174,pair_33_ori_174s.wav,pair_34_ori_6s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.43757099839492236
33,72,pair_33_comp_72s.wav,pair_34_ori_6s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4286548029715495
33,147,pair_33_comp_147s.wav,pair_34_ori_6s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4274200785672295
33,165,pair_33_comp_165s.wav,pair_34_ori_6s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.41264721941084676
33,200,pair_33_comp_200s.wav,pair_34_ori_6s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.42282419844580404
33,219,pair_33_comp_219s.wav,pair_34_ori_6s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.40606183178821625
34,6,pair_34_ori_6s.wav,pair_21_comp_120s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4613656454850388
34,78,pair_34_ori_78s.wav,pair_21_comp_120s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.41920190838353205
34,58,pair_34_comp_58s.wav,pair_21_comp_120s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.48968920204022354
34,140,pair_34_comp_140s.wav,pair_21_comp_120s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.48010935542976363
34,190,pair_34_comp_190s.wav,pair_21_comp_120s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4639279433997935
34,210,pair_34_comp_210s.wav,pair_21_comp_120s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4778752528952862
34,218,pair_34_ori_218s.wav,pair_15_comp_175s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.44596640131426973
35,38,pair_35_ori_38s.wav,pair_15_comp_75s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4402422629601692
35,46,pair_35_ori_46s.wav,pair_15_comp_75s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.444155211093757
35,108,pair_35_ori_108s.wav,pair_15_comp_75s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4331992575822229
35,115,pair_35_ori_115s.wav,pair_15_comp_75s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4460605157229338
35,154,pair_35_ori_154s.wav,pair_15_comp_75s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4603405094101285
35,162,pair_35_ori_162s.wav,pair_15_comp_75s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.424073744965701
35,172,pair_35_ori_172s.wav,pair_15_comp_75s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4342832000994227
35,180,pair_35_ori_180s.wav,pair_15_comp_75s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.440677557163366
35,79,pair_35_comp_79s.wav,pair_15_comp_75s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.45312430821418936
35,148,pair_35_comp_148s.wav,pair_36_ori_12s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.44184949846024163
35,189,pair_35_comp_189s.wav,pair_36_ori_12s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.44195566336937486
36,12,pair_36_ori_12s.wav,pair_37_ori_7s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4769866489906913
36,9,pair_36_comp_9s.wav,pair_37_ori_7s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4880223165628288
36,102,pair_36_comp_102s.wav,pair_37_ori_7s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4527768621594127
37,7,pair_37_ori_7s.wav,pair_39_ori_50s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.45846048070568574
37,82,pair_37_ori_82s.wav,pair_39_ori_50s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.43156391428980617
37,114,pair_37_ori_114s.wav,pair_39_ori_50s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4493691011317427
37,163,pair_37_ori_163s.wav,pair_39_ori_50s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4306024651098753
37,170,pair_37_ori_170s.wav,pair_39_ori_50s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4170648123778312
37,15,pair_37_comp_15s.wav,pair_39_ori_50s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4185476867130621
37,73,pair_37_comp_73s.wav,pair_39_ori_50s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4364880199177601
37,139,pair_37_comp_139s.wav,pair_39_ori_50s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4226611551744565
39,50,pair_39_ori_50s.wav,pair_41_ori_91s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.43485490596793014
39,57,pair_39_ori_57s.wav,pair_41_ori_91s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.42120186969389406
39,105,pair_39_ori_105s.wav,pair_41_ori_91s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.44390368702271477
39,113,pair_39_ori_113s.wav,pair_41_ori_91s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4170983428953866
39,162,pair_39_ori_162s.wav,pair_41_ori_91s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.45836052180429415
39,170,pair_39_ori_170s.wav,pair_41_ori_91s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4363765226621693
39,180,pair_39_ori_180s.wav,pair_41_ori_91s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.41957640781186195
39,188,pair_39_ori_188s.wav,pair_41_ori_91s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.43132136784161346
39,49,pair_39_comp_49s.wav,pair_41_ori_91s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4745744400592799
39,57,pair_39_comp_57s.wav,pair_41_ori_91s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4810670689545491
39,64,pair_39_comp_64s.wav,pair_41_ori_91s_musicgen_pitchU4_tempo110.wav,Negative_musicgen_pitchU4_tempo110,0,0.4744251946109695
